Thread Type,Material,Size,Connection,QTY, Price ,"OFFSET
Factor","LONG PART >180""
Factor","LONG PART >120""
Factor",
TSH W511,Carbon Steel / KSI  > 110,9,Per 2 ends,10,703.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,9.625,Per 2 ends,10,806.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,10.75,Per 2 ends,10,1321.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,11.5,Per 2 ends,10,1797.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,11.75,Per 2 ends,10,596.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,11.875,Per 2 ends,10,2113.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,16,Per 2 ends,10,1760.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,18,Per 2 ends,10,2138.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,18.625,Per 2 ends,10,1222.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,4.5,Per 2 ends,10,1591.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,5,Per 2 ends,10,1597.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,5.5,Per 2 ends,10,1295.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,7,Per 2 ends,10,1772.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,7.625,Per 2 ends,10,1857.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,7.75,Per 2 ends,10,1333.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,8.625,Per 2 ends,10,1896.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,9.375,Per 2 ends,10,1472.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,9.625,Per 2 ends,10,1877.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,9.875,Per 2 ends,10,1444.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,10,Per 2 ends,10,1386.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,10.125,Per 2 ends,10,1537.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,10.75,Per 2 ends,10,2330.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,11.75,Per 2 ends,10,1731.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,11.875,Per 2 ends,10,984.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,13.375,Per 2 ends,10,2402.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,13.625,Per 2 ends,10,1582.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,13.875,Per 2 ends,10,2305.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,14,Per 2 ends,10,2219.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,16,Per 2 ends,10,1784.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,17,Per 2 ends,10,1588.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,18,Per 2 ends,10,2235.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,4,Per 2 ends,10,1723.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,4.5,Per 2 ends,10,1903.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,5,Per 2 ends,10,1128.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,5.5,Per 2 ends,10,1155.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,6.625,Per 2 ends,10,1679.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,7,Per 2 ends,10,2195.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,7.625,Per 2 ends,10,529.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,8.625,Per 2 ends,10,1557.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,9.625,Per 2 ends,10,1523.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,10.75,Per 2 ends,10,2257.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,11.75,Per 2 ends,10,2298.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,11.875,Per 2 ends,10,960.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,13.375,Per 2 ends,10,1374.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,13.5,Per 2 ends,10,1497.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,13.625,Per 2 ends,10,2071.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,15,Per 2 ends,10,1699.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,16,Per 2 ends,10,1767.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,17,Per 2 ends,10,502.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,17.875,Per 2 ends,10,500.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,18,Per 2 ends,10,1535.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,18.625,Per 2 ends,10,990.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,3.5,Per 2 ends,10,1493.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,6.625,Per 2 ends,10,944.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,7,Per 2 ends,10,1571.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,7.625,Per 2 ends,10,1976.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,7.75,Per 2 ends,10,1289.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,8.625,Per 2 ends,10,1666.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,9.625,Per 2 ends,10,1869.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,9.875,Per 2 ends,10,1969.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,10,Per 2 ends,10,2482.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,10.125,Per 2 ends,10,1336.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,10.25,Per 2 ends,10,2327.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,10.75,Per 2 ends,10,1002.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,11.75,Per 2 ends,10,924.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,11.875,Per 2 ends,10,1223.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,13.375,Per 2 ends,10,1112.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,13.625,Per 2 ends,10,1576.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,14,Per 2 ends,10,2494.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,16,Per 2 ends,10,2119.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,17,Per 2 ends,10,728.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,2.375,Per 2 ends,10,1027.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,2.875,Per 2 ends,10,1600.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,3.5,Per 2 ends,10,653.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,4,Per 2 ends,10,829.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,4.5,Per 2 ends,10,1399.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,5,Per 2 ends,10,1832.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,5.5,Per 2 ends,10,890.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,6.625,Per 2 ends,10,828.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,7,Per 2 ends,10,1252.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,7.625,Per 2 ends,10,2068.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,9.625,Per 2 ends,10,2033.00,1.35,1.15,1.1,
TSH W561,Carbon Steel / KSI  > 110,11.25,Per 2 ends,10,2312.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,2.375,Per 2 ends,10,963.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,2.875,Per 2 ends,10,1700.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,3.5,Per 2 ends,10,729.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,4,Per 2 ends,10,1206.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,4.5,Per 2 ends,10,574.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,5,Per 2 ends,10,1118.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,5.5,Per 2 ends,10,2475.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,6.625,Per 2 ends,10,1675.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,7,Per 2 ends,10,935.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,7.625,Per 2 ends,10,1828.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,7.75,Per 2 ends,10,2244.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,8.625,Per 2 ends,10,2271.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,9.625,Per 2 ends,10,1978.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,9.875,Per 2 ends,10,998.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,10.75,Per 2 ends,10,1481.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,11.75,Per 2 ends,10,2455.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,11.875,Per 2 ends,10,2111.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,13.375,Per 2 ends,10,915.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,13.5,Per 2 ends,10,1909.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,13.625,Per 2 ends,10,918.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,14,Per 2 ends,10,1577.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,16,Per 2 ends,10,1867.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,16.322,Per 2 ends,10,1012.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,18.625,Per 2 ends,10,2385.00,1.35,1.15,1.1,
TSH W613,Carbon Steel / KSI  > 110,14.15,Per 2 ends,10,1824.00,1.35,1.15,1.1,
TSH W613,Carbon Steel / KSI  > 110,16,Per 2 ends,10,1657.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,7.625,Per 2 ends,10,2034.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,7.75,Per 2 ends,10,1329.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,9.625,Per 2 ends,10,1126.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,9.875,Per 2 ends,10,859.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,10,Per 2 ends,10,601.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,11.5,Per 2 ends,10,656.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,11.75,Per 2 ends,10,1943.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,11.875,Per 2 ends,10,1924.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,13.375,Per 2 ends,10,1970.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,13.625,Per 2 ends,10,808.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,13.875,Per 2 ends,10,534.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,14,Per 2 ends,10,715.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,16,Per 2 ends,10,566.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,16.08,Per 2 ends,10,631.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,16.1,Per 2 ends,10,979.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,16.15,Per 2 ends,10,1241.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,16.264,Per 2 ends,10,2057.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,7.625,Per 2 ends,10,1168.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,9.625,Per 2 ends,10,2137.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,9.875,Per 2 ends,10,930.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,10,Per 2 ends,10,2429.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,10.75,Per 2 ends,10,1107.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,11.5,Per 2 ends,10,1997.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,11.75,Per 2 ends,10,2125.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,11.875,Per 2 ends,10,1927.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,11.97,Per 2 ends,10,503.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,13.375,Per 2 ends,10,910.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,13.625,Per 2 ends,10,2154.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,13.875,Per 2 ends,10,1817.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,14,Per 2 ends,10,1717.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,14.15,Per 2 ends,10,1340.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,16,Per 2 ends,10,1905.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,16.08,Per 2 ends,10,512.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,16.1,Per 2 ends,10,2196.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,16.15,Per 2 ends,10,556.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,16.25,Per 2 ends,10,1849.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,16.264,Per 2 ends,10,2387.00,1.35,1.15,1.1,
TSH W625,Carbon Steel / KSI  > 110,4.5,Per 2 ends,10,1430.00,1.35,1.15,1.1,
TSH W625,Carbon Steel / KSI  > 110,5,Per 2 ends,10,1672.00,1.35,1.15,1.1,
TSH W625,Carbon Steel / KSI  > 110,5.5,Per 2 ends,10,2408.00,1.35,1.15,1.1,
TSH W667 DL,Carbon Steel / KSI  > 110,7.625,Per 2 ends,10,2260.00,1.35,1.15,1.1,
TSH W667 DL,Carbon Steel / KSI  > 110,8.625,Per 2 ends,10,1037.00,1.35,1.15,1.1,
TSH W667 DL,Carbon Steel / KSI  > 110,10.75,Per 2 ends,10,2452.00,1.35,1.15,1.1,
TSH WT14S,Carbon Steel / KSI  > 110,2.375,Per 2 ends,10,2021.00,1.35,1.15,1.1,
TSH WT14S,Carbon Steel / KSI  > 110,2.875,Per 2 ends,10,1544.00,1.35,1.15,1.1,
TSH WT23,Carbon Steel / KSI  > 110,2.875,Per 2 ends,10,644.00,1.35,1.15,1.1,
TSH WT26,Carbon Steel / KSI  > 110,2.375,Per 2 ends,10,1426.00,1.35,1.15,1.1,
TSH WT26,Carbon Steel / KSI  > 110,2.875,Per 2 ends,10,1206.00,1.35,1.15,1.1,
TSH WT26,Carbon Steel / KSI  > 110,3.5,Per 2 ends,10,561.00,1.35,1.15,1.1,
TSH WT31,Carbon Steel / KSI  > 110,2.875,Per 2 ends,10,2065.00,1.35,1.15,1.1,
TSH WT31,Carbon Steel / KSI  > 110,3.5,Per 2 ends,10,1123.00,1.35,1.15,1.1,
TSH WT31,Carbon Steel / KSI  > 110,4,Per 2 ends,10,696.00,1.35,1.15,1.1,
TSH WT38,Carbon Steel / KSI  > 110,3.5,Per 2 ends,10,1513.00,1.35,1.15,1.1,
TSH WT38,Carbon Steel / KSI  > 110,4,Per 2 ends,10,2131.00,1.35,1.15,1.1,
TSH WT38,Carbon Steel / KSI  > 110,4.5,Per 2 ends,10,2230.00,1.35,1.15,1.1,
TSH WT39,Carbon Steel / KSI  > 110,4,Per 2 ends,10,1768.00,1.35,1.15,1.1,
TSH WT39,Carbon Steel / KSI  > 110,4.5,Per 2 ends,10,935.00,1.35,1.15,1.1,
TSH WT39,Carbon Steel / KSI  > 110,5,Per 2 ends,10,849.00,1.35,1.15,1.1,
TSH WT40,Carbon Steel / KSI  > 110,4,Per 2 ends,10,1354.00,1.35,1.15,1.1,
TSH WT40,Carbon Steel / KSI  > 110,4.5,Per 2 ends,10,1002.00,1.35,1.15,1.1,
TSH WT40,Carbon Steel / KSI  > 110,5,Per 2 ends,10,1861.00,1.35,1.15,1.1,
TSH WT46,Carbon Steel / KSI  > 110,4.5,Per 2 ends,10,1840.00,1.35,1.15,1.1,
TSH WT46,Carbon Steel / KSI  > 110,5,Per 2 ends,10,1268.00,1.35,1.15,1.1,
TSH WT46,Carbon Steel / KSI  > 110,5.5,Per 2 ends,10,1054.00,1.35,1.15,1.1,
TSH WT50,Carbon Steel / KSI  > 110,5,Per 2 ends,10,1394.00,1.35,1.15,1.1,
TSH WT50,Carbon Steel / KSI  > 110,5.5,Per 2 ends,10,2090.00,1.35,1.15,1.1,
TSH WT54,Carbon Steel / KSI  > 110,5.5,Per 2 ends,10,563.00,1.35,1.15,1.1,
TSH WT54,Carbon Steel / KSI  > 110,5.875,Per 2 ends,10,1460.00,1.35,1.15,1.1,
TSH WT54,Carbon Steel / KSI  > 110,6.625,Per 2 ends,10,2166.00,1.35,1.15,1.1,
TSH WT56,Carbon Steel / KSI  > 110,5.5,Per 2 ends,10,1037.00,1.35,1.15,1.1,
TSH WT56,Carbon Steel / KSI  > 110,5.875,Per 2 ends,10,2484.00,1.35,1.15,1.1,
TSH WT56,Carbon Steel / KSI  > 110,6.625,Per 2 ends,10,1059.00,1.35,1.15,1.1,
TSH WT66,Carbon Steel / KSI  > 110,6.625,Per 2 ends,10,807.00,1.35,1.15,1.1,
TSH W461,Carbon Steel / KSI  > 110,8.625,Per 2 ends,10,1936.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,4.5,Per 2 ends,10,1055.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,5,Per 2 ends,10,1806.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,5.5,Per 2 ends,10,1189.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,6,Per 2 ends,10,1300.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,6.625,Per 2 ends,10,884.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,7,Per 2 ends,10,1462.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,7.625,Per 2 ends,10,1204.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,8.625,Per 2 ends,10,1045.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,9.625,Per 2 ends,10,1069.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,10.75,Per 2 ends,10,1167.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,11.75,Per 2 ends,10,2089.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,13.375,Per 2 ends,10,528.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,16,Per 2 ends,10,1920.00,1.35,1.15,1.1,
Ultra DQX,Carbon Steel / KSI  > 110,4.5,Per 2 ends,10,2354.00,1.35,1.15,1.1,
Ultra DQX,Carbon Steel / KSI  > 110,5.5,Per 2 ends,10,749.00,1.35,1.15,1.1,
Ultra DQX,Carbon Steel / KSI  > 110,7,Per 2 ends,10,2224.00,1.35,1.15,1.1,
Ultra DQX,Carbon Steel / KSI  > 110,8.625,Per 2 ends,10,1845.00,1.35,1.15,1.1,
Ultra DQX,Carbon Steel / KSI  > 110,9.625,Per 2 ends,10,2005.00,1.35,1.15,1.1,
Ultra DQX,Carbon Steel / KSI  > 110,10.75,Per 2 ends,10,1541.00,1.35,1.15,1.1,
Ultra DQX,Carbon Steel / KSI  > 110,11.75,Per 2 ends,10,540.00,1.35,1.15,1.1,
Ultra DQX,Carbon Steel / KSI  > 110,13.375,Per 2 ends,10,802.00,1.35,1.15,1.1,
Ultra DQX / HT / SR,Carbon Steel / KSI  > 110,4.5,Per 2 ends,10,2114.00,1.35,1.15,1.1,
Ultra DQX / HT / SR,Carbon Steel / KSI  > 110,5,Per 2 ends,10,531.00,1.35,1.15,1.1,
Ultra DQX / HT / SR,Carbon Steel / KSI  > 110,5.5,Per 2 ends,10,2399.00,1.35,1.15,1.1,
Ultra DQX / HT / SR,Carbon Steel / KSI  > 110,6.625,Per 2 ends,10,1671.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,2.375,Per 2 ends,10,1642.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,2.875,Per 2 ends,10,1241.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,3.5,Per 2 ends,10,1394.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,4,Per 2 ends,10,1140.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,4.5,Per 2 ends,10,1364.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,5,Per 2 ends,10,516.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,5.5,Per 2 ends,10,2380.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,6.625,Per 2 ends,10,707.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,7,Per 2 ends,10,1477.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,7.625,Per 2 ends,10,920.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,8.625,Per 2 ends,10,580.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,9.625,Per 2 ends,10,2301.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,9.875,Per 2 ends,10,841.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,10.75,Per 2 ends,10,941.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,11.75,Per 2 ends,10,565.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,11.875,Per 2 ends,10,2277.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,13.375,Per 2 ends,10,1982.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,13.625,Per 2 ends,10,713.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,14,Per 2 ends,10,2144.00,1.35,1.15,1.1,
Ultra FJ,Carbon Steel / KSI  > 110,16,Per 2 ends,10,2284.00,1.35,1.15,1.1,
Ultra QX,Carbon Steel / KSI  > 110,5,Per 2 ends,10,985.00,1.35,1.15,1.1,
Ultra QX,Carbon Steel / KSI  > 110,5.5,Per 2 ends,10,2480.00,1.35,1.15,1.1,
Ultra SF,Carbon Steel / KSI  > 110,3.5,Per 2 ends,10,2024.00,1.35,1.15,1.1,
Ultra SF,Carbon Steel / KSI  > 110,4,Per 2 ends,10,1179.00,1.35,1.15,1.1,
Ultra SF,Carbon Steel / KSI  > 110,4.5,Per 2 ends,10,956.00,1.35,1.15,1.1,
Ultra SF,Carbon Steel / KSI  > 110,5,Per 2 ends,10,1501.00,1.35,1.15,1.1,
Ultra SF,Carbon Steel / KSI  > 110,5.5,Per 2 ends,10,1233.00,1.35,1.15,1.1,
Ultra SF,Carbon Steel / KSI  > 110,6.625,Per 2 ends,10,1320.00,1.35,1.15,1.1,
Ultra SF,Carbon Steel / KSI  > 110,7,Per 2 ends,10,2369.00,1.35,1.15,1.1,
Ultra SF,Carbon Steel / KSI  > 110,7.625,Per 2 ends,10,971.00,1.35,1.15,1.1,
Ultra SF,Carbon Steel / KSI  > 110,8.625,Per 2 ends,10,507.00,1.35,1.15,1.1,
Ultra SF,Carbon Steel / KSI  > 110,9.625,Per 2 ends,10,533.00,1.35,1.15,1.1,
Ultra SF,Carbon Steel / KSI  > 110,10.75,Per 2 ends,10,527.00,1.35,1.15,1.1,
Ultra SF,Carbon Steel / KSI  > 110,11.75,Per 2 ends,10,2473.00,1.35,1.15,1.1,
Ultra SF,Carbon Steel / KSI  > 110,11.875,Per 2 ends,10,609.00,1.35,1.15,1.1,
Ultra SF,Carbon Steel / KSI  > 110,13.375,Per 2 ends,10,1365.00,1.35,1.15,1.1,
Ultra SF,Carbon Steel / KSI  > 110,13.625,Per 2 ends,10,2004.00,1.35,1.15,1.1,
Ultra SF II,Carbon Steel / KSI  > 110,3.5,Per 2 ends,10,742.00,1.35,1.15,1.1,
Ultra SF II,Carbon Steel / KSI  > 110,4,Per 2 ends,10,830.00,1.35,1.15,1.1,
Ultra SF II,Carbon Steel / KSI  > 110,4.5,Per 2 ends,10,845.00,1.35,1.15,1.1,
Ultra SF II,Carbon Steel / KSI  > 110,5,Per 2 ends,10,570.00,1.35,1.15,1.1,
Ultra SF II,Carbon Steel / KSI  > 110,5.5,Per 2 ends,10,1896.00,1.35,1.15,1.1,
Ultra SF II,Carbon Steel / KSI  > 110,6.625,Per 2 ends,10,934.00,1.35,1.15,1.1,
Ultra SF II,Carbon Steel / KSI  > 110,7,Per 2 ends,10,1810.00,1.35,1.15,1.1,
Ultra SF II,Carbon Steel / KSI  > 110,7.625,Per 2 ends,10,1508.00,1.35,1.15,1.1,
Ultra SF II,Carbon Steel / KSI  > 110,8.625,Per 2 ends,10,1748.00,1.35,1.15,1.1,
Ultra SF II,Carbon Steel / KSI  > 110,9.625,Per 2 ends,10,1882.00,1.35,1.15,1.1,
Ultra SF II,Carbon Steel / KSI  > 110,10.75,Per 2 ends,10,919.00,1.35,1.15,1.1,
